huc,hru,year,RI_fish,RI_invertebrate_water,RI_plant_nonvascular,RI_plant_vascular,RI_invertebrate_sed,RI_net
Lamb Valley Slough-South Fork Willow Slough,"Corn, sorghum, and sudan",2018,0.306011206510148,2.64023205338484,0.219144110629254,0.345132769514432,2.04877016923048,3.01091079406999
Lamb Valley Slough-South Fork Willow Slough,"Corn, sorghum, and sudan",2019,0.317691896801796,1.28025713327442,0.452522179751293,0.633004377850132,2.8650089551548,4.76523477180355
Lamb Valley Slough-South Fork Willow Slough,Fallow,2015,0.0456233009538518,0.0922546566804445,4.16932905290958,1.60212028036404,18.8438988817775,19.1868597355138
Lamb Valley Slough-South Fork Willow Slough,Fallow,2016,0.207392183805605,0.447465288435895,20.7354728053644,9.59924555519081,16.2112126983527,16.9817661495882
Lamb Valley Slough-South Fork Willow Slough,Fallow,2017,0.294782615622687,0.302775427905559,25.4890297064482,12.5341748358329,10.7476125099237,11.834887972477
Lamb Valley Slough-South Fork Willow Slough,Fallow,2018,0.169288582364086,0.465506553924543,13.6705054762886,8.02789487585267,12.7385837110229,13.6793795290826
Lamb Valley Slough-South Fork Willow Slough,Fallow,2019,0.321836487247972,0.901647750089633,16.3221944126969,19.9987937337097,0.152124682808029,5.7005993344607
Lamb Valley Slough-South Fork Willow Slough,Misc. agriculture,2015,0.00181768533617547,0.0084542999316114,0.293523051107992,0.362140608040622,0.00893975237147432,0.0123708909426854
Lamb Valley Slough-South Fork Willow Slough,Misc. agriculture,2016,0.0177862391375904,0.272742107065,0.377334403171033,0.533281076906996,0.117956077365807,0.193799387956181
Lamb Valley Slough-South Fork Willow Slough,Misc. agriculture,2017,0.0180636004788545,0.116170145130594,0.0200244272983216,1.14340594820342,0.229755740420838,0.350757245351513
Lamb Valley Slough-South Fork Willow Slough,Misc. agriculture,2018,0.0278657365421343,0.428998185563203,0.118265517488312,0.361897889668545,1.15637505551112,1.60371804139009
Lamb Valley Slough-South Fork Willow Slough,Misc. agriculture,2019,0.0402415123731737,0.406968864152047,0.356602301935679,1.07928650554981,1.0262771340548,1.47198369963364
Lamb Valley Slough-South Fork Willow Slough,"Misc. grain, hay, and forage",2015,0.00220463073640528,0.00260321173337759,0.659648829565861,0.813742674318526,0.000744579169790442,0.00275339117671999
Lamb Valley Slough-South Fork Willow Slough,"Misc. grain, hay, and forage",2016,0.00277586166173646,0.00363938660888609,0.799975319181634,1.01769155744344,0.0132766243563513,0.0489985259628288
Lamb Valley Slough-South Fork Willow Slough,"Misc. grain, hay, and forage",2017,0.0110659865205481,0.255568737526944,0.111603061104912,0.180930893118184,0.727902754910235,1.04214298923882
Lamb Valley Slough-South Fork Willow Slough,"Misc. grain, hay, and forage",2018,0.0352221364274079,0.747405743050413,0.238840566970314,0.307403823473352,2.08020077679981,2.88271603794446
Lamb Valley Slough-South Fork Willow Slough,"Misc. grain, hay, and forage",2019,0.0241312855071004,0.40840765741271,0.722534579888662,0.897793530122004,1.12273509945447,1.56323429954968
Lamb Valley Slough-South Fork Willow Slough,Peppers,2015,0,0,0,0,0,0
Lamb Valley Slough-South Fork Willow Slough,Peppers,2016,7.79954872134315e-05,2.88634712885211e-05,0.00056408486004063,0.000155002377491379,0.00208173323860295,0.000818558716167702
Lamb Valley Slough-South Fork Willow Slough,Peppers,2017,0.000411852449409876,0.00567429889357262,0.000392356050867812,0.000196183734725941,8.77701528873956,8.78304073570554
Lamb Valley Slough-South Fork Willow Slough,Peppers,2018,0.0026389616998456,0.111234770918388,0.000499857536050529,0.000749827812117093,11.8623852917207,11.9774470503342
Lamb Valley Slough-South Fork Willow Slough,Peppers,2019,0.00579144409838494,0.199728222560628,0.241521605036206,0.110313331775286,0.37931432931905,0.589719070578919
Lamb Valley Slough-South Fork Willow Slough,Pistachios,2015,0.0142778195226539,0.0250984631574783,2.0615893540347,4.34811749902867,0.000947776777038338,0.65004218694044
Lamb Valley Slough-South Fork Willow Slough,Pistachios,2016,0.0375597137143291,0.0787008907993084,1.3656274617349,21.0988857866505,0.00278094064137263,1.40126124873579
Lamb Valley Slough-South Fork Willow Slough,Pistachios,2017,0.0101101980117036,0.0250830357501046,0.184836265216305,18.1126687941646,0.000374584691396965,0.222852972349785
Lamb Valley Slough-South Fork Willow Slough,Pistachios,2018,0.0127013358232675,0.0204442350832439,0.736352029667756,8.54506848300039,0.0163321418325105,0.193505430851991
Lamb Valley Slough-South Fork Willow Slough,Pistachios,2019,0.0234084566099541,0.0384089100461621,0.89538607799736,14.9285775045206,0.0220101164364592,0.680063173107632
Lamb Valley Slough-South Fork Willow Slough,Sunflowers,2015,0.0175686829316558,0.255634042867744,0.135745055380325,0.0240055251091802,0.204678241624147,0.459217511674038
Lamb Valley Slough-South Fork Willow Slough,Sunflowers,2016,0.0786428158799702,0.230381180667899,1.6341511021423,0.59076793638722,0.702224442889797,0.833983625517478
Lamb Valley Slough-South Fork Willow Slough,Sunflowers,2017,0.0356630429726324,0.076321866429647,0.675474628224808,0.40928014383629,0.20856528019052,0.30948938623809
Lamb Valley Slough-South Fork Willow Slough,Sunflowers,2018,0.0637989073035554,0.242461621872527,1.08797130882497,0.985764022166279,0.583486477965106,0.984443403683856
Lamb Valley Slough-South Fork Willow Slough,Sunflowers,2019,0.129926842279877,0.838057385332875,0.525154048558199,0.172560635614099,2.12161278360811,3.2549139491076
Lamb Valley Slough-South Fork Willow Slough,Tomatoes,2015,0.116615301301235,1.2208716310044,1.47836237830788,1.92724597921869,0.169426325214786,1.70615594239434
Lamb Valley Slough-South Fork Willow Slough,Tomatoes,2016,0.407890243863276,1.76070468163298,4.86577603783571,2.89850414617492,0.297050202683624,3.10776905209711
Lamb Valley Slough-South Fork Willow Slough,Tomatoes,2017,0.179670455378826,0.45846725182869,3.47029691833458,1.7841655101196,0.200574769159683,1.15405753060963
Lamb Valley Slough-South Fork Willow Slough,Tomatoes,2018,0.257803871782129,1.81967051517282,4.35803080907862,3.0479225761375,1.56527073878119,4.61332985923595
Lamb Valley Slough-South Fork Willow Slough,Tomatoes,2019,0.399818983710154,2.50820921231601,5.02206963620775,3.81138036993317,2.02428110613964,5.89802444694332
Lamb Valley Slough-South Fork Willow Slough,Walnuts,2015,0.0841408433944169,0.199603976960852,0.1180885359917,1.61061042766716,0.211267836808074,0.426081747927572
Lamb Valley Slough-South Fork Willow Slough,Walnuts,2016,0.197882667838955,0.46207974631066,0.232510882168709,2.14887348223943,0.493851581661136,0.937479034212632
Lamb Valley Slough-South Fork Willow Slough,Walnuts,2017,0.0986241394207509,0.43783001896439,0.0732097692404066,10.2774976633472,0.993481446011614,1.3262048165312
Lamb Valley Slough-South Fork Willow Slough,Walnuts,2018,0.148541164006837,1.27157561395982,0.0915044956170317,163.031024491921,3.47981341118483,4.56286806359869
Lamb Valley Slough-South Fork Willow Slough,Walnuts,2019,0.215382507780388,2.97652113719119,0.225045355998432,163.276920175762,8.34066795272172,11.5778622549375
Laurel Creek-Frontal Suisun Bay,Alfalfa and alfalfa mixtures,2015,0.0572635863787884,7.43941094210153,0.00301924078423595,0.0132466854334138,32.8481218761564,40.3610623308544
Laurel Creek-Frontal Suisun Bay,Alfalfa and alfalfa mixtures,2016,0.0840520436464756,11.0844953742876,0.00444800762246249,0.418781979667821,46.0399081811097,57.2316963969259
Laurel Creek-Frontal Suisun Bay,Alfalfa and alfalfa mixtures,2017,0.0190243865108204,0.0298579700462334,0.00119334254825667,0.0238198484062369,0.0602362058536566,0.13413015666213
Laurel Creek-Frontal Suisun Bay,Alfalfa and alfalfa mixtures,2018,0.0201772937865761,0.0057618935714118,0.054421426634725,0.0310645913048939,0.0116117168649198,0.0494119138414704
Laurel Creek-Frontal Suisun Bay,Alfalfa and alfalfa mixtures,2019,0.0293395224953998,0.0302381154676525,26.6898234432271,5.5483740837263,0.00397584839139151,0.0706065622369578
Laurel Creek-Frontal Suisun Bay,Grapes,2015,0.143092389961002,21.8368050003478,0.25849072540492,1.20788346895198,91.1143093233606,113.29903309795
Laurel Creek-Frontal Suisun Bay,Grapes,2016,0.258240247395094,44.9337286909489,0.964885166196092,6.24210236787907,187.404542911208,232.776956559261
Laurel Creek-Frontal Suisun Bay,Grapes,2017,0.0834326624276376,10.0255401890807,3.30758313505441,9.45622565032434,41.5937083272625,52.0254458687234
Laurel Creek-Frontal Suisun Bay,Grapes,2018,0.0808860185674883,0.124646008619698,1.46293098707049,4.25692599082619,0.988861469387274,0.954925468406545
Laurel Creek-Frontal Suisun Bay,Grapes,2019,0.210910928226327,0.353289469905458,3.4426219446749,69.1754032906037,1.43458795531814,3.50123357184292
Laurel Creek-Frontal Suisun Bay,"Plums, prunes, or apricots",2015,0.0106429560006611,0.00336162550531282,0.0139323159485954,0.000619075113977498,0.003066469496581,0.0313021193016804
Laurel Creek-Frontal Suisun Bay,"Plums, prunes, or apricots",2016,0.00589632598265463,0.000522026538172414,0.00327251754087431,114.84676069487,0.00114877958006779,0.00306751083417099
Laurel Creek-Frontal Suisun Bay,"Plums, prunes, or apricots",2017,0.0582896171232882,0.0154519710712914,0.0253349337701888,43.0724657873277,0.0625110323168894,0.0970469815297663
Laurel Creek-Frontal Suisun Bay,"Plums, prunes, or apricots",2018,0.0819956411391219,0.024792293282754,0.0066978130729372,4.63751310970859,0.130148882523178,0.1471852789599
Laurel Creek-Frontal Suisun Bay,"Plums, prunes, or apricots",2019,0.98068809826601,0.369497031865125,18.0896972012899,34.738477121992,0.476365049457793,6.83859112000789
Laurel Creek-Frontal Suisun Bay,Walnuts,2015,0.0107863969122459,0.0140544324194568,0.184138562083471,0.399939212828782,0.000392506159232411,0.225921394698269
Laurel Creek-Frontal Suisun Bay,Walnuts,2016,0.0231820121272356,0.0321718948100407,0.48713459871424,0.508159237577257,0.00745409308982969,0.621755143844663
Laurel Creek-Frontal Suisun Bay,Walnuts,2017,0.0134662659188887,2.29435359070743,0.0505451596655464,0.207096977944707,9.51786685776079,11.8797436489354
Laurel Creek-Frontal Suisun Bay,Walnuts,2018,0.0377587403707213,0.351512820873956,0.0576414397866853,0.076152287988336,1.1792166059301,1.63568396981244
Laurel Creek-Frontal Suisun Bay,Walnuts,2019,0.059694282048397,0.121567027946463,0.057891308753647,0.0494694409172885,0.0291094311244009,0.278298525829911
Ledgewood Creek,Grapes,2015,0.381521670716363,37.6052619449564,1.4342603391037,22.3811402448087,157.318078363395,195.97062478618
Ledgewood Creek,Grapes,2016,0.773315733881816,30.8970003543532,18.663614879284,204.194314919004,129.632782126576,167.138420340683
Ledgewood Creek,Grapes,2017,0.301552390724707,2.72500378082341,13.3395003092267,139.291082416927,11.776624079093,15.3573132338737
Ledgewood Creek,Grapes,2018,0.714073729856778,1.27599733838001,14.1893456961892,334.834246028359,7.22937313778373,15.7410294061644
Ledgewood Creek,Grapes,2019,1.32579807623569,2.40160504878381,27.8370761045053,1055.6372224053,11.4355851461867,37.1714705817935
Ledgewood Creek,"Plums, prunes, or apricots",2015,0.606270669688029,0.686058487249074,0.799346817444009,0.0579937624718499,0.193262317305089,1.78937002608787
Ledgewood Creek,"Plums, prunes, or apricots",2016,0.0485403694545572,13.3427438921621,0.00602451260965056,93.8214246833582,0.610658806127847,0.0928205168663025
Ledgewood Creek,"Plums, prunes, or apricots",2017,0.43127015061113,0.188322959785805,0.51476248045137,26.1462875502103,0.161652295760449,1.20513687424082
Ledgewood Creek,"Plums, prunes, or apricots",2018,0.227152708004422,6.21709876527647,0.194294690428507,3.96096252570673,0.429144785752435,0.578014756500385
Ledgewood Creek,"Plums, prunes, or apricots",2019,1.54591610175692,1.05295836966744,19.2224511587082,35.3442043219693,0.653607693797673,8.63895423881755
Liberty Cemetary-Dry Creek,Alfalfa and alfalfa mixtures,2015,0.0579555180085723,1.17515717749888,2.4624930045765,0.457055264888373,17.0346946388246,18.3176323313598
Liberty Cemetary-Dry Creek,Alfalfa and alfalfa mixtures,2016,0.156267890210122,0.720526156226148,2.45537056764992,0.54326068106865,68.840545146672,69.8087905622993
Liberty Cemetary-Dry Creek,Alfalfa and alfalfa mixtures,2017,0.0883244205075819,0.0864148608890783,0.197217387172961,1.08183897775937,1.87184849330441,2.1117858125016
Liberty Cemetary-Dry Creek,Alfalfa and alfalfa mixtures,2018,0.00838681470205994,0.159445548828725,0.0151954211613529,0.00586891996925271,0.907175129740501,1.09570602932977
Liberty Cemetary-Dry Creek,Alfalfa and alfalfa mixtures,2019,0.135110087594446,0.152542345915997,0.450815461380263,0.147932460869921,44.894202374402,45.2600370846364
Liberty Cemetary-Dry Creek,Grapes,2015,1.26651005795417,76.1031291719765,21.5767339938061,942.891437174807,279.804539645096,351.126440451964
Liberty Cemetary-Dry Creek,Grapes,2016,2.54535486528364,297.093735883866,38.2573025419607,1458.175409053,1227.71515080918,1538.69099382913
Liberty Cemetary-Dry Creek,Grapes,2017,1.45394390994444,97.5637252653331,27.1188449054568,969.878914182252,410.327343993359,504.448027984357
Liberty Cemetary-Dry Creek,Grapes,2018,3.35823407015744,514.437713709145,95.6718850211845,836.992541395324,2152.9149366901,2675.42570920223
Liberty Cemetary-Dry Creek,Grapes,2019,3.01593447743662,220.511676942255,86.56281221851,1928.04986682359,912.742256365792,1127.62242215659
Linda Creek-Cirby Creek,Fallow,2015,0.0111814869047911,0.0313477598978035,0.00181177889331344,2.0769829282212,0,0
Linda Creek-Cirby Creek,Fallow,2016,0.0216711203266445,0.0607224371036375,0.00361622727746873,4.0206886802756,0.000197752716921956,0.000506177568401989
Linda Creek-Cirby Creek,Fallow,2017,0.0211162232599321,0.0588896157444491,0.00424064119051444,3.89023585989326,0.00176545891695284,0.00451895536813016
Linda Creek-Cirby Creek,Fallow,2018,0.0196238392759073,0.0545351591009209,0.00448338587179694,3.59638813488387,0.00270824939241465,0.0069321681816368
Linda Creek-Cirby Creek,Fallow,2019,0.0271555138584549,0.0747634678489349,0.00842714466876547,4.91768477349469,0.00742713685757736,0.0190108643424655
Linda Creek-Cirby Creek,Grapes,2015,0.0208698365731103,0.00824004844479294,0.00239453619875262,0.00224136823739473,0,0
Linda Creek-Cirby Creek,Grapes,2016,0.00334936333922557,0.00164951757792071,0.00216573783795355,0.00207683553427453,0,0
Linda Creek-Cirby Creek,Grapes,2017,0.000685001833155621,0.000357000605759952,0.000654754300081677,0.000459360030562495,0.0321853322962196,0
Linda Creek-Cirby Creek,Grapes,2018,0.000265720324259165,0.000144173396034892,0.000345665316417708,0.000169863206559776,0.0307286511991894,0
Linda Creek-Cirby Creek,Grapes,2019,0.00286978415699985,0.00439064357202657,0.00977768003305102,0.000106193694223767,0.0947738055277729,0.0151683018849766
Linda Creek-Cirby Creek,Strawberries,2015,2.35319271922797e-07,2.35319271922797e-07,1.2385224838042e-06,1.96099393268998e-06,2.35319271922797e-06,6.02334767956774e-06
Linda Creek-Cirby Creek,Strawberries,2016,0.0035371678913448,0.0900768326620474,0.000192021841461986,0.00029898419058464,0.157927851565599,0.252032858151038
Linda Creek-Cirby Creek,Strawberries,2017,2.07481615062447e-05,2.07481615062447e-05,0.000109200850032867,0.000172901345885372,0.000207481615062447,0.000531080133993175
Linda Creek-Cirby Creek,Strawberries,2018,0.0163419479834359,0.417492596942163,0.000603626187169368,0.000932330603669196,0.731523000036025,1.16689350175246
Linda Creek-Cirby Creek,Strawberries,2019,0.000280479608264683,0.00028048378696418,0.00147620757488862,0.00233732865999645,0.00280480200045825,0.00717930163057218
Lindsey Slough,Fallow,2015,0.000769531138307376,0.00267394737935528,0.00242693320903451,0.143118338473245,0.0201724257065,0.0735406567902143
Lindsey Slough,Fallow,2016,0.275808888775221,0.0476889690520588,0.31765790529237,1.23316633148566,0.129068958435413,0.470227310918101
Lindsey Slough,Fallow,2017,0.0333403344522591,0.0189320284420849,0.0372707976584987,0.86612031949155,0.0563220451466494,0.206904907733667
Lindsey Slough,Fallow,2018,0.00174422783641068,0.0062498560249001,0.003096856443169,0.339114082218083,0.0382646517367578,0.140419737109344
Lindsey Slough,Fallow,2019,0.00284088267333189,0.0101090055487374,0.0152133371973627,0.593004941983846,0.183851782388417,0.671580289513653
Lindsey Slough,"Misc. grain, hay, and forage",2015,0.000442218448422857,0.00218884126803749,0.00360650599622056,0.145955209091287,0.0564107189791448,0.20860209660891
Lindsey Slough,"Misc. grain, hay, and forage",2016,0.00120620527224579,0.00597071609760589,0.00983643508670437,0.39815391421702,0.153884435505098,0.569051706178567
Lindsey Slough,"Misc. grain, hay, and forage",2017,0.000657638205150857,0.00322272334185249,0.00787930750144143,0.217415993606217,0.0827997166836525,0.306186391724936
Lindsey Slough,"Misc. grain, hay, and forage",2018,0.000109952382694571,0.000523481936766192,0.000881432434547642,0.0346010990999057,0.0134088140679407,0.0495247789517517
Lindsey Slough,"Misc. grain, hay, and forage",2019,1.32741925832254,0.134379042201346,1.50218955733259,0.696983895912039,0.00198223207748727,0.00732775610828171
Lindsey Slough,Wheat,2015,0.000328859911385715,0.000385006725524739,0.0986579734157145,0.12142519805011,0,0
Lindsey Slough,Wheat,2016,0.231046912859844,0.0347437111513838,2.26802691418444,2.86850108843306,0.108984512945376,0.402212137381847
Lindsey Slough,Wheat,2017,9.42253461968437e-05,0.000399356750927617,0.000666859965690362,0.0256423454046813,0.00993967550729384,0.0366992713078647
Lindsey Slough,Wheat,2018,0.00706778870785686,0.0112993017228931,1.89024834662585,2.5767594871816,0.216582449451818,0.485846534965781
Lindsey Slough,Wheat,2019,2.2239442252562e-07,7.08490195765071e-07,1.24326331408094e-06,4.16422611609381e-05,1.5982603755942e-05,5.91023251093741e-05
Little Salado Creek,Almonds,2015,0.408409470059695,6.78974734309508,1.54747972890819,61.5645279820265,22.6619174931286,30.4280107032273
Little Salado Creek,Almonds,2016,0.235097287905704,0.607606091537097,0.523936152094245,63.4636841297366,0.743448016865804,2.13568850699493
Little Salado Creek,Almonds,2017,0.0852251330831537,0.197549731078366,0.340767829568363,9.6260290548601,0.256926193640612,0.876086987240533
Little Salado Creek,Almonds,2018,0.103613474860747,0.275995289136407,1.6879802952061,57.5804425703193,0.359647899175494,2.49451641394958
Little Salado Creek,Almonds,2019,0.230468251131903,0.457608701623376,1.9682232396269,205.223723671608,0.300354304893862,2.01957412219045
Little Salado Creek,Grapes,2015,0.0330383075940967,0.225978904479964,4.71941263263317,34.6340890429623,2.79847497281589,5.63449607094406
Little Salado Creek,Grapes,2016,0.108027086168034,0.190912707305285,2.92106162535462,165.25364751689,0.876128272238071,3.50424700679352
Little Salado Creek,Grapes,2017,0.00524361773631369,0.00534010422730611,0.0516461084008456,16.8257318083419,0.0615471579107905,0.0565442294341229
Little Salado Creek,Grapes,2018,0.0207273872803561,0.0203364336157912,0.774207035216112,5.14113184468411,1.5634513930127,0.00376115323097625
Little Salado Creek,Grapes,2019,0.0394841000139548,0.0378125748515452,0.05411765144299,81.1077605258156,2.81976890271401,0.0211198136580944
Loch Lane-Dry Creek,Alfalfa and alfalfa mixtures,2015,0.00907614043983611,0.00845587379097097,0.036283254612367,0.0548867910250947,0.124453250497392,0.158663348476104
Loch Lane-Dry Creek,Alfalfa and alfalfa mixtures,2016,0.0662524565546192,9.0532861978909,3.74099364996204,9.04407032310234,39.8184167314737,48.9875109319425
Loch Lane-Dry Creek,Alfalfa and alfalfa mixtures,2017,0.0118793826109663,0.0406207265576498,0.00614120244572846,0.00594492520811844,0.261150794145026,0.32527459002124
Loch Lane-Dry Creek,Alfalfa and alfalfa mixtures,2018,0.00660134938301583,0.0079627173462219,0.224610163801571,0.04226094886184,0.00171725102861333,0.282850427247189
Loch Lane-Dry Creek,Alfalfa and alfalfa mixtures,2019,0.174596834890214,0.228896732017213,3.72687081205194,2.77661107578442,75.15424367821,78.9360873350519
Loch Lane-Dry Creek,Grapes,2015,1.74158127346796,18.425859578539,43.3022137940437,1421.22527004755,59.4160266275301,68.8214583786155
Loch Lane-Dry Creek,Grapes,2016,3.0826608269599,31.2819868027753,137.811024408668,3159.89753644358,140.251714442556,182.768338124386
Loch Lane-Dry Creek,Grapes,2017,2.72521250807377,28.3894974694731,125.879224016474,3107.12717096726,130.094898796663,165.269015105454
Loch Lane-Dry Creek,Grapes,2018,2.52630621766707,26.0974326694487,68.0556284973996,3695.06818919015,123.86366829747,137.146152591559
Loch Lane-Dry Creek,Grapes,2019,2.62412118606067,31.0507585163593,246.062786570931,4205.37380158393,162.59658371025,168.068495882395
Loch Lane-Dry Creek,Walnuts,2015,0.0471656961797504,8.75836231481969,0.00478836678630334,26.485791760299,36.3893721963737,45.130957243702
Loch Lane-Dry Creek,Walnuts,2016,0.146329929641476,10.7539708821997,0.0095426553945934,55.8751089080923,43.8388481684867,54.6064453420358
Loch Lane-Dry Creek,Walnuts,2017,0.078739852349719,5.62856105288522,0.00764820372481061,12.199835280986,23.1985044640325,28.6041560237234
Loch Lane-Dry Creek,Walnuts,2018,0.10981082563097,0.399478649379378,1.4113646695751,8.6350799330065,0.811745705832669,1.66116147882909
Loch Lane-Dry Creek,Walnuts,2019,0.105685629779433,0.258470255515987,0.089084362735697,3.80088061689466,0.41490253194247,0.490240037203105
Long Gulch-Rock Creek,Almonds,2015,0.0430863753475351,0.0432563017893302,0.0788099790620207,152.175557224668,0.0332019988853972,0.130123858269368
Long Gulch-Rock Creek,Almonds,2016,0.520412404568633,0.63464787560488,4.85823980461228,305.391244172233,0.471182793802357,7.1995576237485
Long Gulch-Rock Creek,Almonds,2017,0.925081769319911,1.49589211841545,7.9242634390307,109.420196645902,0.547806675080344,11.9412442932852
Long Gulch-Rock Creek,Almonds,2018,2.67636978942108,6.05786996629194,13.425091584193,647.603763290595,5.167413520327,28.040556062825
Long Gulch-Rock Creek,Almonds,2019,4.66976193832896,16.6322229262511,3.78503255306886,1286.23214218697,25.7807394002696,49.7777410677324
Long Gulch-Rock Creek,"Corn, sorghum, and sudan",2015,0.0242094710706202,0.047385764282013,0.247262890575629,0.308682734250025,0.00232808051833096,0.076780505103896
Long Gulch-Rock Creek,"Corn, sorghum, and sudan",2016,0.0516907978165469,0.0964122962658615,0.297357229505664,0.468489372328488,0.0739058877765989,0.347324109648705
Long Gulch-Rock Creek,"Corn, sorghum, and sudan",2017,0.0501198182171781,0.0935976307163666,1.8489585116468,2.29463574836634,0.00782208346087615,0.158908969835421
Long Gulch-Rock Creek,"Corn, sorghum, and sudan",2018,0.021735149825219,0.0396112501828052,0.0538640159952673,0.123405557549133,0.022833486280268,0.144299267013803
Long Gulch-Rock Creek,"Corn, sorghum, and sudan",2019,0.0257504315367782,0.030455712147513,0.306692175631875,0.689087490694615,0.124144467889536,0.509122892723119
Long Gulch-Rock Creek,"Misc. grain, hay, and forage",2015,0.001302511269387,0.00154072794631947,0.388610325927105,0.479492308720771,8.24862271410514e-07,2.11135798945253e-06
Long Gulch-Rock Creek,"Misc. grain, hay, and forage",2016,0.00185636090142096,0.00253244555236194,0.528530788325518,0.68080195473742,0.0117594809001555,0.0434855718061628
Long Gulch-Rock Creek,"Misc. grain, hay, and forage",2017,0.0109766137183941,0.0131714511658053,3.26818787830937,4.04954746609763,0.0108129936620275,0.0399855415661639
Long Gulch-Rock Creek,"Misc. grain, hay, and forage",2018,0.000551594442595243,0.00157186308241277,0.0939625398568788,0.194073388425086,0.0312620658290503,0.115604491385345
Long Gulch-Rock Creek,"Misc. grain, hay, and forage",2019,0.00357215362180489,0.0107592845576615,0.563733271018361,1.2508269202195,0.222029230285544,0.821045428673763
Long Gulch-Rock Creek,Tomatoes,2015,6.27076976692235e-05,4.67270474435347e-05,0.000259122717641419,0.00232250732108235,0.00161617777497999,0.00430724255881652
Long Gulch-Rock Creek,Tomatoes,2016,0.0391172277641878,0.626871008833018,0.576547498672186,0.356525928710698,0.424255923003072,1.09372655103151
Long Gulch-Rock Creek,Tomatoes,2017,0.040807682771491,0.378749230507643,0.965970887221647,0.439090292200633,1.96434904802871,2.30828604912699
Long Gulch-Rock Creek,Tomatoes,2018,0.00988544194427195,0.164478099304842,0.023148518500377,0.00779950009282646,0.441255456815188,0.623878056590752
Long Gulch-Rock Creek,Tomatoes,2019,0.00204548480027789,0.0595187809875385,0.00782030615210109,0.00251599862752865,0.171469781988317,0.241376445519508
Long Gulch-Rock Creek,Walnuts,2015,0.114225070059984,0.178591170670304,0.151659778965794,25.6467289588949,0.117156677857008,0.50310373656952
Long Gulch-Rock Creek,Walnuts,2016,0.425878617656998,0.900556654131136,2.11005553823274,81.9527305571134,0.358268544962546,3.86931994472004
Long Gulch-Rock Creek,Walnuts,2017,0.495666366290632,3.30416557183602,1.61317702932828,193.952582091139,9.56521392354374,14.8823337790253
Long Gulch-Rock Creek,Walnuts,2018,0.412634381877972,1.82383387410407,2.01961288669422,254.231807467922,4.01315736256051,8.24715168432641
Long Gulch-Rock Creek,Walnuts,2019,0.404815414460664,1.23819904355969,1.69805331204262,433.559994558495,2.56334902309184,3.12866366276366
Los Gatos Creek,Grapes,2015,0.0482455185191538,0.0660312405870089,0.0486577332861593,0.00975260047326995,0.0601082163594034,0.186469597840498
Los Gatos Creek,Grapes,2016,0.126317473251822,0.18750311928453,0.13810721689241,0.0308107171251275,0.178304711380657,0.552935078632171
Los Gatos Creek,Grapes,2017,0.18085789689226,0.202500117156224,0.150149992798715,0.0325311091154711,0.171105191428106,0.537468251155969
Los Gatos Creek,Grapes,2018,0.0432974598637966,0.0370170719171086,0.0377717636518062,0.0151721006314976,0.0231821104326552,0.077465606549886
Los Gatos Creek,Grapes,2019,0.0594818180324877,0.0773572444243247,0.0867376454772847,0.0407512916373215,0.0505890627786388,0.201270243970711
Lower Alameda Creek,"Flowers, nursery, and Christmas trees",2015,0.00970182928278251,0.00416412094925809,0.0421660370814378,0.171331698195182,0.000497397327480629,0.0603845269243129
Lower Alameda Creek,"Flowers, nursery, and Christmas trees",2016,1.9777742896125,1.8261927935609,47.1220722393217,62.5357936874405,0.177987281370954,57.97166609601
Lower Alameda Creek,"Flowers, nursery, and Christmas trees",2017,0.446720545250464,0.217255880680835,3.22074468769246,4.90529433758998,0.0974301102695649,4.37797543046061
Lower Alameda Creek,"Flowers, nursery, and Christmas trees",2018,1.65879974020382,1.24367398176234,28.362009279001,37.4421848840549,0.257734647269737,35.5725269063982
Lower Alameda Creek,"Flowers, nursery, and Christmas trees",2019,0.762199960012102,0.792507753700858,20.7910767115298,29.74610201589,0.0534443548721433,25.3980587788249
Lower American River,Fallow,2015,5.52323802380851e-08,1.17383466280941e-07,7.58403465271923e-07,6.25425482107728e-07,0,0
Lower American River,Fallow,2016,0,0,0,0,0,0
Lower American River,Fallow,2017,0.000202309521011022,0.000202309521011022,0.00106478695268959,0.00168591267509185,0.00202309521011022,0.00517841387991371
Lower American River,Fallow,2018,0,0,0,0,0,0
Lower American River,Fallow,2019,0,0,0,0,0,0
Lower Arroyo Las Positas,Grapes,2015,1.57100669812152,1.55255854538639,32.6134285735038,118.286346977397,16.1587018724895,15.9631974347203
Lower Arroyo Las Positas,Grapes,2016,2.21506874790308,2.10782401954258,308.40710462531,207.850090010285,36.3663353629449,27.4036539067773
Lower Arroyo Las Positas,Grapes,2017,2.42622738327442,2.32901442065207,110.773693272633,1025.22619534895,29.1823946371828,13.1601991522863
Lower Arroyo Las Positas,Grapes,2018,1.92847068790376,2.21568242335251,30.9280966367253,990.403062187197,22.8789123942478,11.9540252409345
Lower Arroyo Las Positas,Grapes,2019,2.79390802962083,8.32253396906871,92.3694853657579,894.432011821757,47.4271518276418,56.1780129287617
Lower Arroyo Las Positas,Pistachios,2015,0.078882559900841,0.0761343105555953,0.0537977604128819,0.0265746741404907,0.00947161484779192,0.187471057753059
Lower Arroyo Las Positas,Pistachios,2016,0.113095801647988,0.0961884067527982,0.0547350507618598,0.100186994569036,0.0176419085780672,0.323178546818859
